Restaurant_ID,Location,Year,Month,Total_Sales,Total_Expenses,Marketing_Cost,Rent,Staff_Cost,Utilities,Profit,Customer_Count
R060,Austin,2022,2,126108.84,50385.06,8719.65,7871.68,30115.21,3678.52,75723.78,1448
R020,Houston,2022,6,100705.74,45809.43,6603.03,12931.95,24352.34,1922.11,54896.31,1965
R024,Dallas,2023,12,77534.56,47140.25,2982.52,9615.1,30771.75,3770.88,30394.31,5698
R042,Fort Worth,2023,11,87815.51,44331.1,6710.08,9823.92,24485.47,3311.63,43484.41,5442
R005,Houston,2023,4,42106.4,55420.46,508.67,29459.55,24095.05,1357.2,-13314.06,1718
R025,Fort Worth,2024,8,74384.43,49386.75,2541.9,13369.29,28900.4,4575.15,24997.68,1188
R052,Austin,2023,1,69107.23,49416.46,4934.25,10120.92,29474.65,4886.64,19690.77,4573
R008,Houston,2022,6,76381.73,39457.63,5348.04,10737.2,20693.08,2679.31,36924.11,2140
R010,Houston,2022,12,83286.46,47868.74,7784.93,9249.86,26443.47,4390.48,35417.72,5660
R060,Austin,2022,4,101766.94,48513.49,2795.03,11039.18,30669.2,4010.08,53253.45,5780
R029,Dallas,2024,8,92472.0,44130.02,2357.95,8679.74,27950.09,5142.25,48341.98,2608
R015,San Antonio,2022,12,63305.51,55555.68,5859.25,14095.45,29322.65,6278.33,7749.84,3305
R038,San Antonio,2023,5,64739.7,41187.64,5725.06,8465.73,20400.94,6595.9,23552.07,4134
R029,Dallas,2022,8,68050.09,45147.01,5028.64,12971.25,23880.14,3266.98,22903.08,5702
R022,San Antonio,2023,1,75076.95,35217.44,4070.84,10133.08,16271.46,4742.06,39859.52,1345
R057,Dallas,2024,12,98932.61,36835.63,3531.68,12346.4,18589.43,2368.12,62096.98,4130
R057,Dallas,2024,7,-74084.94,31990.38,711.24,9899.01,18220.27,3159.86,-106075.32,5990
R022,San Antonio,2022,6,30111.71,39640.2,3850.1,8942.67,23214.46,3632.97,-9528.5,587
R035,Houston,2023,11,90808.82,29892.44,3565.64,3902.94,18392.22,4031.64,60916.38,2036
R034,Dallas,2023,4,52762.13,45285.58,5287.53,9745.87,25788.68,4463.51,7476.55,4767
R048,Dallas,2024,9,94899.62,35754.09,5624.02,7869.33,18946.1,3314.64,59145.53,3694
R032,Austin,2022,8,58115.99,35582.7,3784.99,9914.53,19418.51,2464.67,22533.29,3050
R015,San Antonio,2023,6,-64626.24,46038.45,6508.17,6645.18,28714.3,4170.8,-110664.68,4985
R001,Houston,2023,11,82558.69,41893.55,4134.78,8022.45,25019.69,4716.63,40665.14,3974
R010,Houston,2024,9,76906.79,38805.14,,8158.61,25946.44,4700.09,38101.65,756
R036,Austin,2023,6,108608.62,41627.37,2725.27,9014.99,26581.89,3305.21,66981.25,5313
R037,Austin,2023,5,60628.41,40114.53,6443.17,11130.65,19790.93,2749.77,20513.88,3807
R046,Dallas,2023,4,101352.07,43525.22,4658.45,7319.04,27972.23,3575.5,57826.85,5330
R055,San Antonio,2024,4,-61150.75,33580.74,3195.1,7082.38,19687.99,3615.27,-94731.49,1017
R010,Houston,2023,5,80698.79,31022.32,5836.37,4698.11,17745.13,2742.71,49676.47,4840
R012,Dallas,2024,12,80921.87,33368.95,4833.12,5651.06,20390.7,2494.06,47552.92,3133
R014,Dallas,2022,6,87764.78,41653.39,8178.33,10768.77,21256.6,1449.69,46111.39,553
R007,Fort Worth,2022,2,68014.7,134437.38,3793.35,5239.56,121643.3,3761.16,-66422.68,3679
R026,Austin,2022,12,74508.26,38314.17,7606.13,8450.18,18302.58,3955.27,36194.09,2526
R035,Houston,2022,4,12146.58,42479.58,4061.74,8787.97,24127.58,5502.3,-30333.0,2822
R052,Austin,2024,12,91893.73,50402.38,4109.89,11625.68,29451.91,5214.9,41491.35,4870
R029,Dallas,2022,4,67142.25,164776.16,5367.6,8756.83,146424.91,4226.83,-97633.92,4912
R027,Fort Worth,2023,10,73492.27,42154.88,4639.64,14114.42,20077.72,3323.09,31337.39,3191
R003,San Antonio,2023,10,79463.13,39332.14,4277.15,9284.52,22709.45,3061.01,40130.99,3063
R029,Dallas,2022,1,120732.62,40073.08,4770.71,8261.41,24697.53,2343.43,80659.55,3536
R030,Dallas,2024,3,104285.55,31616.19,6353.03,6704.04,16414.12,2145.01,72669.36,1781
R031,Austin,2023,1,35657.53,40444.15,4988.21,11220.16,19435.34,4800.45,-4786.62,5766
R052,Austin,2023,12,81539.9,37967.75,2842.53,12529.5,19380.12,3215.59,43572.15,4943
R037,Austin,2023,1,80870.66,41748.22,7140.24,6569.98,23382.64,4655.35,39122.44,1449
R020,Houston,2023,1,52652.14,48457.43,6757.76,13325.37,27090.49,1283.8,4194.71,4772
R031,Austin,2024,6,47261.18,32611.34,1648.12,10325.24,15302.97,5335.02,14649.84,5333
R028,Houston,2024,1,62868.74,36014.94,7447.86,11842.34,13726.95,2997.8,26853.79,4636
R041,Dallas,2023,7,82269.77,43256.5,1564.09,12589.18,22972.3,6130.93,39013.28,2975
R047,Houston,2023,12,82662.35,46038.05,5981.46,14508.19,21920.6,3627.8,36624.3,5685
R005,Houston,2022,10,60805.06,32181.5,1132.64,6377.81,19647.11,5023.93,28623.56,2541
R031,Austin,2023,8,82186.84,41155.34,,10683.97,28122.91,2348.45,41031.51,523
R056,Houston,2024,11,102670.85,38448.86,,8005.9,24394.62,6048.34,64221.99,5406
R027,Fort Worth,2024,6,107310.55,36088.05,3920.82,12684.73,16839.93,2642.58,71222.5,5187
R022,San Antonio,2024,10,79551.61,50439.81,3893.82,12087.59,30867.21,3591.18,29111.81,5051
R017,San Antonio,2022,5,53228.69,46440.04,8822.84,6158.63,25947.4,5511.17,6788.65,5697
R041,Dallas,2024,7,82507.24,52380.35,4572.09,4562.92,38153.08,5092.26,30126.9,1546
R020,Houston,2023,8,101198.3,47250.84,5274.95,16268.03,21858.32,3849.54,53947.47,3293
R034,Dallas,2024,1,105852.75,52416.13,6184.07,6808.02,33305.47,6118.57,53436.62,3489
R036,Austin,2024,12,80836.09,43135.58,3807.24,5636.65,29973.78,3717.91,37700.51,4755
R055,San Antonio,2022,9,127843.79,47177.05,6052.71,10523.55,27764.48,2836.3,80666.74,896
R036,Austin,2022,1,31687.56,34466.51,2268.04,8792.57,18929.61,4476.29,-2778.95,1383
R014,Dallas,2023,8,113778.4,53739.97,7236.92,11647.95,28459.05,6396.06,60038.43,4883
R046,Dallas,2022,5,120026.86,36224.29,6783.68,9536.05,15933.53,3971.02,83802.57,1414
R016,San Antonio,2023,8,51203.29,35031.52,4790.57,1889.56,25934.02,2417.36,16171.77,5090
R032,Austin,2024,2,93217.7,44120.94,2434.74,12151.24,25888.89,3646.07,49096.76,993
R057,Dallas,2022,7,71959.81,38679.09,5961.91,9608.91,20558.31,2549.96,33280.72,2429
R032,Austin,2022,4,83229.69,58749.26,4229.07,10702.27,38994.9,4823.01,24480.43,4073
R023,Austin,2022,10,68502.14,38484.91,3984.53,4421.76,26145.73,3932.88,30017.23,5573
R015,San Antonio,2022,9,92990.36,68271.67,8256.69,17438.17,36335.9,6240.91,24718.69,3186
R018,San Antonio,2023,10,90843.73,45672.87,3909.78,14568.94,25304.65,1889.5,45170.86,3748
R049,San Antonio,2022,10,33169.0,113038.95,3995.61,7539.13,95799.7,5704.51,-79869.96,1492
R047,Houston,2022,9,71378.76,48609.61,9659.23,10511.7,24825.74,3612.94,22769.15,2621
R029,Dallas,2022,5,117542.6,40406.16,4914.08,7644.39,25789.09,2058.6,77136.44,3013
R051,Austin,2023,2,61711.49,41424.85,5122.32,8638.12,21716.89,5947.52,20286.65,3425
R032,Austin,2024,11,-132468.31,43089.11,2229.18,10087.81,27156.73,3615.4,-175557.42,1319
R022,San Antonio,2024,11,-87771.45,46995.03,1842.65,9362.5,30894.74,4895.14,-134766.48,3842
R004,Dallas,2022,9,106774.91,33442.63,3834.4,12556.74,13396.31,3655.18,73332.28,3781
R042,Fort Worth,2023,10,81608.05,46156.62,3271.43,13406.86,23416.6,6061.73,35451.43,4316
R021,Dallas,2023,9,106759.13,44186.25,7543.78,9667.56,23058.78,3916.12,62572.88,4522
R056,Houston,2022,3,23519.07,51783.35,5211.12,5907.43,35683.63,4981.17,-28264.28,3662
R031,Austin,2022,2,111395.21,53816.38,2129.29,33047.75,15461.94,3177.4,57578.82,1156
R046,Dallas,2022,8,83732.63,48045.26,7393.77,9191.06,23991.71,7468.72,35687.37,2876
R024,Dallas,2022,3,65860.59,43461.39,4057.37,12155.25,24211.27,3037.5,22399.21,5337
R004,Dallas,2022,12,97405.16,38189.29,3186.19,7838.1,25392.04,1772.95,59215.87,5444
R019,Houston,2022,9,105736.44,46319.33,6744.63,6570.94,29100.79,3902.97,59417.11,1115
R054,Fort Worth,2024,10,86110.88,36677.49,1934.38,6992.55,22990.71,4759.84,49433.39,4704
R053,Houston,2023,5,39863.63,35448.14,3529.45,10576.49,17151.63,4190.56,4415.49,2253
R060,Austin,2023,7,54881.84,38774.69,5658.5,11663.99,18346.8,3105.4,16107.15,5707
R018,San Antonio,2023,12,82988.92,43282.21,6672.45,9480.54,23426.55,3702.68,39706.71,1598
R011,Houston,2022,10,50273.18,49471.61,6476.16,10332.67,27307.56,5355.22,801.57,4618
R008,Houston,2023,5,88471.63,128130.5,6633.74,13299.71,103547.36,4649.68,-39658.87,3637
R019,Houston,2022,8,88516.35,49331.65,4214.91,12076.36,28156.09,4884.29,39184.71,2144
R026,Austin,2024,12,95502.0,43711.37,4338.45,8469.52,25747.28,5156.13,51790.63,2724
R023,Austin,2024,7,81396.6,32606.34,4380.7,13438.08,10812.47,3975.08,48790.26,4764
R025,Fort Worth,2022,3,97139.74,46603.38,4716.7,13499.11,27654.88,732.68,50536.37,622
R002,San Antonio,2022,11,103634.54,53931.21,7532.81,11131.89,33256.75,2009.75,49703.33,3647
R039,Houston,2022,6,-58772.38,47591.05,6014.14,9245.18,29292.58,3039.15,-106363.43,2240
R056,Houston,2023,12,92535.66,150706.68,5725.09,13487.94,129508.47,1985.19,-58171.02,1673
R028,Houston,2023,8,61088.18,46975.33,7415.99,3262.99,32906.36,3390.0,14112.84,1484
R025,Fort Worth,2023,1,81338.52,44650.27,6943.22,12599.25,21153.33,3954.47,36688.25,3013
R022,San Antonio,2023,6,84797.44,102210.73,5648.52,16834.73,75851.78,3875.71,-17413.29,4380
R034,Dallas,2024,8,89504.9,41011.25,6282.12,14491.89,18788.45,1448.79,48493.65,3837
R032,Austin,2022,11,64877.33,47277.93,5995.58,11612.24,28211.51,1458.62,17599.4,1401
R001,Houston,2022,5,83561.62,46022.3,4930.7,13403.02,24476.27,3212.32,37539.31,5893
R058,Houston,2023,11,59039.53,36239.48,5837.16,4280.34,21928.23,4193.75,22800.06,1299
R028,Houston,2024,8,1986.4,34834.68,9347.42,4766.05,20193.16,528.05,-32848.28,5826
R056,Houston,2022,5,90362.57,39146.04,2465.8,9304.23,24101.22,3274.8,51216.53,2325
R059,San Antonio,2024,7,55120.44,150079.15,5263.44,9630.2,131526.13,3659.38,-94958.72,4039
R008,Houston,2022,12,97216.95,40833.6,2412.88,10702.41,24265.01,3453.3,56383.35,1161
R052,Austin,2022,7,95689.77,45133.69,7052.48,9242.42,24048.89,4789.9,50556.08,4800
R018,San Antonio,2022,1,75564.49,42875.3,2288.94,11092.75,26132.3,3361.32,32689.19,5175
R013,Fort Worth,2022,12,71509.96,40886.33,3428.03,5856.87,26519.09,5082.34,30623.63,5163
R028,Houston,2024,7,106369.45,43725.51,4927.96,12312.31,25244.35,1240.9,62643.94,788
R030,Dallas,2024,10,95577.18,48580.85,7026.89,13637.1,25471.4,2445.45,46996.34,4588
R024,Dallas,2022,10,111814.25,49374.85,2007.97,12878.32,31426.93,3061.63,62439.41,5356
R019,Houston,2024,10,80258.6,40304.08,6865.49,3300.16,27440.52,2697.9,39954.52,1533
R048,Dallas,2023,12,73576.77,49099.44,6888.27,10164.51,25381.89,6664.78,24477.33,1441
R009,Fort Worth,2023,5,94490.83,75726.1,5651.59,42332.61,23234.17,4507.73,18764.73,1895
R038,San Antonio,2024,10,51785.23,34380.13,3550.19,7313.36,19287.02,4229.55,17405.1,2053
R051,Austin,2024,5,75826.03,39446.4,2672.84,10513.79,24571.98,1687.78,36379.63,4578
R009,Fort Worth,2024,2,56435.87,42829.3,,9797.83,27704.35,5327.13,13606.57,2831
R005,Houston,2022,6,94637.59,47399.33,5512.32,9940.36,28204.52,3742.13,47238.26,1313
R032,Austin,2024,9,76492.99,87686.17,5914.26,48731.36,29230.38,3810.16,-11193.17,4692
R034,Dallas,2024,2,81588.5,33734.01,3859.05,9438.09,15136.39,5300.48,47854.49,2231
R016,San Antonio,2024,11,69757.84,46878.83,6424.64,16844.96,21911.79,1697.44,22879.0,2863
R048,Dallas,2024,6,129561.76,38272.88,1577.02,11114.15,22177.73,3403.98,91288.88,5994
R047,Houston,2024,9,92479.23,42737.88,4321.21,11777.27,21893.14,4746.25,49741.35,3386
R002,San Antonio,2023,3,109079.09,43685.05,5020.47,7055.47,27310.52,4298.59,65394.05,5092
R051,Austin,2023,11,83709.07,44702.85,4331.82,8402.62,28290.34,3678.07,39006.22,2137
R021,Dallas,2022,7,106667.97,43240.19,4356.17,9177.47,24545.36,5161.19,63427.78,3330
R024,Dallas,2022,6,98297.75,44455.69,6722.87,10753.95,23843.5,3135.37,53842.06,1696
R039,Houston,2022,10,82279.91,53997.4,3674.91,21684.13,23286.21,5352.15,28282.51,4299
R031,Austin,2024,12,32707.14,49087.83,1173.77,14423.11,28985.49,4505.45,-16380.69,1389
R033,San Antonio,2023,3,-115229.46,42031.48,,11896.48,24541.85,5593.15,-157260.94,4211
R014,Dallas,2022,3,91432.01,168877.32,7911.64,12113.52,144726.42,4125.74,-77445.31,4292
R027,Fort Worth,2024,12,122113.12,48500.68,4335.29,13131.54,27316.17,3717.68,73612.45,5944
R019,Houston,2022,6,74000.04,42297.32,5298.73,11092.42,25035.89,870.28,31702.72,2878
R012,Dallas,2022,4,59547.85,44695.35,9199.44,9258.92,23208.3,3028.69,14852.5,3818
R015,San Antonio,2022,8,91127.16,40960.95,7435.92,8460.41,21410.41,3654.21,50166.21,5796
R009,Fort Worth,2024,9,90605.86,55215.96,5286.68,14437.24,28055.72,7436.33,35389.9,2761
R001,Houston,2023,8,54523.18,37314.91,-310.35,11036.55,23022.42,3566.29,17208.27,5279
R020,Houston,2022,1,102538.78,55684.83,7120.3,10101.18,34415.41,4047.95,46853.95,1305
R001,Houston,2024,12,92589.93,43259.32,2858.22,11447.42,23882.69,5071.0,49330.61,1560
R026,Austin,2022,3,49639.56,57278.39,5912.48,14833.89,29829.72,6702.31,-7638.83,3168
R058,Houston,2023,6,74104.31,38811.16,4250.75,8559.49,22036.0,3964.91,35293.15,638
R023,Austin,2024,12,114725.61,45908.11,8161.08,12035.38,21405.55,4306.1,68817.5,5041
R015,San Antonio,2023,9,110211.26,48160.0,8405.65,6713.7,27730.37,5310.27,62051.27,4888
R012,Dallas,2022,12,90566.38,38758.6,1442.82,10958.96,22479.1,3877.72,51807.78,753
R026,Austin,2023,9,96125.95,93934.78,4975.17,6299.16,77536.92,5123.52,2191.17,3709
R015,San Antonio,2024,10,28771.9,41764.61,4638.43,9080.29,23793.28,4252.6,-12992.7,2216
R022,San Antonio,2022,3,70999.21,45266.48,6048.41,12336.73,24543.71,2337.63,25732.73,5657
R048,Dallas,2023,2,53783.92,49191.08,1041.96,16080.45,29313.77,2754.89,4592.84,3428
R060,Austin,2023,6,41870.36,34935.8,4423.49,7526.22,18474.88,4511.22,6934.56,1355
R030,Dallas,2023,7,60378.09,159409.33,8545.38,10303.1,136739.47,3821.37,-99031.23,969
R034,Dallas,2022,12,56448.77,47057.94,5752.52,10622.93,26109.01,4573.48,9390.83,5014
R007,Fort Worth,2024,6,64301.79,48300.95,5321.15,10009.14,27184.69,5785.97,16000.84,1319
R040,Dallas,2023,1,93205.72,45023.77,6932.63,9547.14,20751.14,7792.85,48181.95,5798
R032,Austin,2022,12,105165.16,52664.53,3033.47,9581.45,34792.49,5257.12,52500.64,4508
R022,San Antonio,2024,5,88807.26,41896.28,3256.46,8375.47,24641.77,5622.58,46910.98,5087
R060,Austin,2024,5,99793.63,50704.1,3856.19,8076.67,33294.35,5476.89,49089.53,4741
R014,Dallas,2023,10,80092.39,42090.44,,12602.9,27020.51,2467.04,38001.95,2178
R005,Houston,2022,11,63786.2,47042.51,6603.71,10822.02,25251.53,4365.24,16743.7,5681
R047,Houston,2022,7,84005.76,37149.77,2769.76,9243.6,24344.9,791.52,46855.99,3075
R027,Fort Worth,2024,2,88123.92,39408.74,7450.94,9449.77,19972.4,2535.63,48715.18,3247
R047,Houston,2024,7,109438.02,43676.59,3646.03,7425.23,25741.84,6863.49,65761.44,611
R024,Dallas,2024,2,95888.25,52382.35,7672.53,11139.68,30416.06,3154.08,43505.91,2273
R037,Austin,2023,4,66074.61,45811.73,4677.53,12122.63,23708.56,5303.01,20262.89,2332
R018,San Antonio,2023,2,85286.44,33304.48,3205.02,6063.45,27513.57,-3477.56,51981.96,4969
R051,Austin,2023,4,78027.69,51717.67,5905.99,11482.61,29325.58,5003.49,26310.03,5249
R020,Houston,2022,2,112308.33,48704.86,7629.56,8303.47,30985.93,1785.9,63603.47,2960
R051,Austin,2024,11,52949.53,45038.91,2906.38,13342.27,25023.99,3766.27,7910.62,5707
R016,San Antonio,2024,6,97857.97,32598.46,4081.82,7916.2,19228.19,1372.26,65259.51,1283
R016,San Antonio,2024,2,81511.07,43641.91,7420.49,9192.95,22045.91,4982.56,37869.16,4971
R049,San Antonio,2024,7,104375.86,40733.71,4154.26,10580.85,22211.62,3786.99,63642.15,5676
R051,Austin,2023,5,72661.94,38026.34,5767.1,7331.52,22776.55,2151.16,34635.6,1320
R001,Houston,2023,6,72095.85,46418.64,3940.48,11539.8,25485.39,5452.97,25677.22,2029
R004,Dallas,2023,8,74269.6,34393.58,5026.0,10184.71,16533.67,2649.2,39876.02,4925
R038,San Antonio,2023,3,62769.9,48422.84,2195.61,11104.56,29189.35,5933.32,14347.06,5143
R036,Austin,2023,8,98934.24,34204.7,6266.45,8837.11,15325.18,3775.96,64729.55,1230
R003,San Antonio,2024,1,57257.68,55951.05,6277.25,10647.58,33544.98,5481.24,1306.63,2073
R026,Austin,2024,4,90492.77,44284.55,1132.73,12090.28,27037.29,4024.26,46208.22,4308
R028,Houston,2022,9,84661.52,53418.47,4524.36,4796.91,38843.46,5253.74,31243.05,5755
R008,Houston,2022,1,92364.89,149815.91,4766.69,11395.14,129166.32,4487.77,-57451.01,4595
R006,Austin,2022,11,89588.6,57181.95,7062.68,12621.35,28840.62,8657.3,32406.65,5203
R032,Austin,2023,12,97908.5,50414.34,3364.59,16612.56,24973.62,5463.57,47494.16,2166
R028,Houston,2023,9,57524.02,52575.89,4283.64,10311.88,35302.91,2677.47,4948.13,3914
R020,Houston,2023,4,76748.49,46938.82,3891.32,15819.97,21290.08,5937.45,29809.67,4743
R054,Fort Worth,2024,11,150659.22,46800.98,7720.24,9391.68,24417.89,5271.17,103858.24,5818
R017,San Antonio,2024,7,58610.82,47944.33,2944.13,15966.3,26670.59,2363.31,10666.49,5775
R006,Austin,2022,1,71916.09,41004.33,5095.21,5582.47,24551.52,5775.12,30911.77,4837
R009,Fort Worth,2023,2,84570.17,52071.88,3089.75,11270.8,35312.62,2398.7,32498.3,2281
R014,Dallas,2024,5,71148.46,31064.45,3272.27,3954.38,18742.93,5094.87,40084.01,1424
R056,Houston,2022,10,144146.04,38205.82,6652.91,7765.06,20801.96,2985.89,105940.22,3905
R056,Houston,2024,2,47879.97,48524.67,2047.82,9357.62,33177.45,3941.76,-644.7,4873
R055,San Antonio,2022,4,71522.79,40202.72,8766.67,5148.97,20949.84,5337.24,31320.07,962
R059,San Antonio,2024,11,100869.58,46477.2,5334.57,12044.0,24089.84,5008.79,54392.38,3927
R054,Fort Worth,2023,1,128656.09,41720.13,6266.77,10604.53,27314.15,-2465.32,86935.96,4631
R015,San Antonio,2023,2,52249.91,49426.72,6402.65,6618.71,32671.82,3733.54,2823.19,5160
R039,Houston,2024,5,64460.11,40729.9,4810.23,10821.72,21513.34,3584.62,23730.21,2292
R030,Dallas,2024,2,99285.04,42590.87,7209.87,8856.97,24272.7,2251.32,56694.18,1971
R014,Dallas,2022,9,77958.22,64057.51,6086.76,14892.0,37098.96,5979.79,13900.71,5748
R005,Houston,2023,2,94287.02,50604.61,6262.89,17361.53,25543.34,1436.85,43682.41,1349
R035,Houston,2023,8,87947.81,40101.55,4341.2,8264.28,21674.78,5821.29,47846.26,1745
R034,Dallas,2022,8,28762.14,39307.36,3162.08,8499.36,21563.13,6082.79,-10545.22,1107
R001,Houston,2023,5,120573.01,50094.31,6647.47,10879.18,29483.15,3084.52,70478.7,5391
R043,Fort Worth,2023,12,140815.91,46759.82,,11646.1,30250.29,4863.43,94056.09,3871
R030,Dallas,2024,5,93272.36,47691.29,6716.28,9630.59,28012.9,3331.52,45581.06,1234
R016,San Antonio,2024,4,55676.98,52188.5,6683.01,11108.86,29022.51,5374.12,3488.48,4482
R016,San Antonio,2022,7,52661.07,54404.12,3355.06,13563.16,32677.81,4808.09,-1743.05,1985
R043,Fort Worth,2024,4,68856.06,173060.32,4486.69,8482.29,156977.1,3114.24,-104204.26,2741
R019,Houston,2022,11,46383.77,52438.89,5423.2,10273.3,34032.67,2709.71,-6055.11,1912
R053,Houston,2024,8,90826.6,40037.85,2553.08,4848.4,28507.36,4129.01,50788.74,4159
R052,Austin,2023,5,66344.41,33479.08,3959.19,7446.9,19650.29,2422.7,32865.33,4068
R029,Dallas,2022,12,73271.0,44478.93,4450.8,12619.55,23045.38,4363.2,28792.07,4256
R055,San Antonio,2022,5,70238.13,45109.65,7662.0,11226.53,22502.09,3719.04,25128.47,5977
R042,Fort Worth,2024,5,53166.55,45275.33,4815.61,8208.28,26045.72,6205.72,7891.22,1300
R027,Fort Worth,2023,12,66184.3,47777.5,7168.4,10630.91,25991.97,3986.23,18406.8,5192
R060,Austin,2022,6,68911.96,46619.88,5592.06,12495.13,23059.25,5473.44,22292.08,5772
R008,Houston,2024,8,91719.36,43311.3,6456.94,9476.87,23404.96,3972.52,48408.06,1931
R046,Dallas,2023,1,113253.93,54704.16,4701.73,4318.02,42720.33,2964.09,58549.77,3558
R023,Austin,2022,6,93605.51,49065.68,6275.44,11349.7,29493.09,1947.46,44539.82,3780
R053,Houston,2024,9,84853.3,37628.03,2422.82,8149.2,24871.4,2184.61,47225.27,1332
R007,Fort Worth,2022,10,76324.95,43190.62,6117.48,6430.16,28671.22,1971.75,33134.33,940
R001,Houston,2024,3,82491.28,37090.42,3993.05,5348.01,25342.81,2406.54,45400.87,3476
R058,Houston,2023,1,47189.41,43971.94,7104.9,11047.29,22499.81,3319.94,3217.46,4005
R050,San Antonio,2024,12,57488.55,44977.65,6988.46,7003.57,26904.37,4081.25,12510.9,5815
R013,Fort Worth,2022,6,76476.8,41621.51,4737.05,12478.14,22816.18,1590.13,34855.29,572
R058,Houston,2023,10,80291.36,44195.01,4077.42,11666.79,23479.47,4971.34,36096.34,559
R039,Houston,2023,9,65980.14,51657.27,3943.88,9393.7,33263.74,5055.95,14322.87,2053
R007,Fort Worth,2023,2,41211.74,40525.26,3481.92,10100.38,21890.91,5052.06,686.47,3323
R002,San Antonio,2022,2,71446.46,43538.34,363.86,9195.94,30481.65,3496.88,27908.12,5942
R048,Dallas,2022,2,115344.24,30573.17,2037.76,2160.41,22428.12,3946.87,84771.08,5898
R021,Dallas,2024,6,67603.05,47760.35,5125.35,10269.57,28394.22,3971.21,19842.7,4675
R030,Dallas,2022,2,91912.22,50364.35,7206.44,14325.83,26094.82,2737.27,41547.87,2348
R039,Houston,2024,7,59014.19,41825.64,4204.48,12260.41,21411.32,3949.44,17188.55,716
R014,Dallas,2022,2,96279.04,53524.68,4582.09,16330.41,26342.67,6269.51,42754.35,2455
R056,Houston,2022,6,97153.04,56784.79,7207.86,13463.66,29343.26,6770.01,40368.25,5529
R056,Houston,2024,8,110079.1,26260.2,4276.57,10536.01,8122.1,3325.52,83818.9,1566
R020,Houston,2022,4,44425.63,52901.24,7278.76,11254.08,27567.84,6800.56,-8475.61,3668
R030,Dallas,2023,1,111776.63,32316.48,3039.88,5146.6,26903.89,-2773.89,79460.16,4808
R018,San Antonio,2024,4,69031.35,37203.55,2459.88,10860.87,20840.23,3042.58,31827.81,1962
R056,Houston,2024,5,81430.39,52599.01,1916.51,17588.3,27914.49,5179.71,28831.37,2758
R034,Dallas,2024,7,71021.29,46858.12,5604.31,12009.58,28106.54,1137.7,24163.17,1782
R033,San Antonio,2022,7,64057.47,128242.18,5690.3,13040.98,107469.32,2041.59,-64184.72,3568
R040,Dallas,2022,12,97811.93,51269.52,3698.69,9020.06,35012.14,3538.64,46542.4,5658
R043,Fort Worth,2023,4,59533.41,141147.31,6557.25,6633.24,126317.06,1639.75,-81613.89,3645
R054,Fort Worth,2024,9,-66784.75,60694.28,8804.57,16182.07,31815.24,3892.41,-127479.03,3216
R037,Austin,2022,5,61670.51,48907.84,5027.39,11404.9,27749.96,4725.58,12762.67,3924
R059,San Antonio,2022,9,117738.1,44905.29,-933.51,11529.66,28588.69,5720.44,72832.81,3525
R023,Austin,2022,9,59506.7,45646.49,,10515.65,29592.75,5538.08,13860.21,2253
R045,Fort Worth,2023,8,60908.13,42083.98,2413.39,9080.57,24277.06,6312.96,18824.16,3976
R005,Houston,2023,5,93587.48,41516.41,7167.22,7448.33,25523.68,1377.18,52071.07,5870
R048,Dallas,2023,1,64388.65,47951.93,4482.44,7169.27,31913.83,4386.39,16436.72,2734
R027,Fort Worth,2023,9,73189.75,44009.51,7467.45,7584.71,25942.38,3014.97,29180.24,4149
R049,San Antonio,2023,4,79279.58,48503.63,6142.44,16900.66,20872.78,4587.75,30775.95,5746
R033,San Antonio,2024,11,86343.43,40370.39,1413.85,9136.28,26225.19,3595.07,45973.04,2760
R023,Austin,2024,6,80561.26,38420.05,6228.26,7392.42,18869.65,5929.72,42141.21,4467
R049,San Antonio,2022,2,86223.3,44129.4,4537.6,5692.46,28620.44,5278.91,42093.9,1081
R055,San Antonio,2024,3,105824.9,45280.37,2247.67,9275.74,29715.08,4041.89,60544.53,2349
R025,Fort Worth,2023,2,99852.41,44822.72,,13137.34,26672.3,5013.09,55029.69,1492
R026,Austin,2023,2,118053.67,49229.66,5168.93,6792.24,29781.48,7487.01,68824.01,2409
R053,Houston,2023,1,47516.91,38402.45,4271.29,8250.96,20661.31,5218.89,9114.46,1310
R005,Houston,2022,9,69495.33,33303.61,4436.43,5966.65,20406.74,2493.79,36191.72,931
R003,San Antonio,2024,3,61300.75,56573.31,722.4,15991.02,34919.96,4939.92,4727.44,2119
R058,Houston,2023,4,75958.91,32835.37,2703.64,12613.68,15381.31,2136.74,43123.54,5295
R015,San Antonio,2022,6,84263.3,36941.42,5433.55,6708.09,22055.67,2744.11,47321.88,2166
R032,Austin,2023,8,96968.2,53652.59,7280.25,16204.87,25559.71,4607.77,43315.61,1958
R035,Houston,2024,3,34037.03,46206.88,6796.23,8896.65,28512.67,2001.33,-12169.84,1739
R055,San Antonio,2022,7,66271.84,32107.08,3811.0,6161.06,19379.0,2756.02,34164.76,3255
R053,Houston,2022,4,112569.58,53332.09,10834.07,11436.54,25092.45,5969.03,59237.49,3418
R003,San Antonio,2024,8,105873.02,50158.14,6742.25,9021.93,31006.07,3387.89,55714.89,1818
R041,Dallas,2022,6,46305.33,38002.89,5282.4,10435.47,18406.11,3878.91,8302.43,2600
R041,Dallas,2022,4,56257.89,51930.7,9669.51,9241.86,27593.51,5425.82,4327.18,4242
